,0
14194,1
14195,6
14196,0
14197,1
14198,1
14199,1
14200,0
14201,1
14202,0
14203,3
14204,0
14205,1
14206,6
14207,1
14208,1
14209,1
14210,6
14211,2
14212,1
14213,1
14214,1
14215,1
14216,2
14217,2
14218,2
14219,2
14220,1
14221,1
14222,2
14223,1
14224,2
14225,8
14226,8
14227,1
14228,3
14229,2
14230,1
14231,1
14232,2
14233,2
14234,3
14235,2
14236,1
14237,2
14238,4
14239,2
14240,0
14241,1
14242,3
14243,1
14244,5
14245,2
14246,1
14247,1
14248,1
14249,1
14250,1
14251,1
14252,1
14253,1
14254,1
14255,1
14256,1
14257,2
14258,1
14259,2
14260,1
14261,1
14262,4
14263,1
14264,2
14265,1
14266,3
14267,2
14268,8
14269,0
14270,2
14271,1
14272,1
14273,2
14274,1
14275,1
14276,1
14277,1
14278,3
14279,1
14280,2
14281,2
14282,1
14283,1
14284,1
14285,1
14286,1
14287,8
14288,1
14289,1
14290,1
14291,8
14292,1
14293,3
14294,1
14295,1
14296,4
14297,8
14298,2
14299,2
14300,2
14301,2
14302,2
14303,1
14304,1
14305,1
14306,1
14307,1
14308,3
14309,1
14310,1
14311,1
14312,2
14313,2
14314,1
14315,1
14316,2
14317,1
14318,1
14319,2
14320,2
14321,1
14322,1
14323,6
14324,8
14325,6
14326,7
14327,8
14328,6
14329,0
14330,6
14331,7
14332,6
14333,6
14334,6
14335,1
14336,5
14337,0
14338,5
14339,6
14340,0
14341,6
14342,5
14343,6
14344,6
14345,6
14346,8
14347,6
14348,6
14349,6
14350,6
14351,6
14352,0
14353,6
14354,6
14355,6
14356,0
14357,8
14358,7
14359,0
14360,5
14361,6
14362,5
14363,6
14364,6
14365,0
14366,6
14367,7
14368,6
14369,7
14370,6
14371,6
14372,8
14373,6
14374,1
14375,8
14376,5
14377,5
14378,6
14379,8
14380,6
14381,6
14382,6
14383,6
14384,8
14385,8
14386,7
14387,6
14388,8
14389,6
14390,6
14391,2
14392,6
14393,7
14394,8
14395,8
14396,2
14397,6
14398,7
14399,6
14400,0
14401,1
14402,6
14403,6
14404,6
14405,7
14406,6
14407,6
14408,6
14409,6
14410,6
14411,6
14412,6
14413,8
14414,6
14415,6
14416,6
14417,0
14418,7
14419,6
14420,1
14421,6
14422,8
14423,1
14424,2
14425,2
14426,2
14427,1
14428,1
14429,2
14430,1
14431,1
14432,1
14433,1
14434,1
14435,1
14436,1
14437,2
14438,1
14439,3
14440,2
14441,2
14442,1
14443,2
14444,1
14445,1
14446,2
14447,2
14448,1
14449,2
14450,2
14451,1
14452,1
14453,2
14454,2
14455,1
14456,1
14457,1
14458,2
14459,8
14460,6
14461,1
14462,1
14463,1
14464,2
14465,1
14466,1
14467,1
14468,4
14469,2
14470,2
14471,1
14472,2
14473,1
14474,1
14475,2
14476,1
14477,1
14478,1
14479,2
14480,1
14481,1
14482,1
14483,2
14484,2
14485,2
14486,1
14487,2
14488,2
14489,1
14490,8
14491,2
14492,2
14493,2
14494,1
14495,2
14496,0
14497,2
14498,2
14499,1
14500,2
14501,6
14502,1
14503,2
14504,1
14505,2
14506,1
14507,2
14508,1
14509,2
14510,1
14511,2
14512,2
14513,1
14514,2
14515,6
14516,2
14517,1
14518,2
14519,1
14520,1
14521,1
14522,1
14523,6
14524,8
14525,6
14526,6
14527,6
14528,6
14529,3
14530,6
14531,6
14532,6
14533,6
14534,6
14535,6
14536,6
14537,6
14538,6
14539,6
14540,6
14541,6
14542,6
14543,6
14544,6
14545,6
14546,7
14547,0
14548,7
14549,5
14550,0
14551,7
14552,2
14553,6
14554,1
14555,6
14556,1
14557,3
14558,1
14559,6
14560,6
14561,6
14562,6
14563,2
14564,2
14565,2
14566,1
14567,2
14568,3
14569,2
14570,2
14571,6
14572,6
14573,6
14574,6
14575,6
14576,6
14577,6
14578,6
14579,6
14580,6
14581,6
14582,3
14583,6
14584,1
14585,6
14586,6
14587,6
14588,6
14589,6
14590,2
14591,1
14592,6
14593,6
14594,6
14595,6
14596,6
14597,6
14598,6
14599,1
14600,3
14601,6
14602,6
14603,6
14604,6
14605,3
14606,6
14607,6
14608,6
14609,6
14610,1
14611,6
14612,1
14613,6
14614,2
14615,6
14616,1
14617,1
14618,2
14619,1
14620,6
14621,6
14622,1
14623,1
14624,3
14625,8
14626,2
14627,1
14628,1
14629,8
14630,4
14631,1
14632,8
14633,2
14634,2
14635,1
14636,8
14637,1
14638,2
14639,1
14640,8
14641,8
14642,1
14643,8
14644,3
14645,1
14646,1
14647,8
14648,5
14649,2
14650,1
14651,1
14652,8
14653,8
14654,3
14655,1
14656,1
14657,2
14658,1
14659,8
14660,1
14661,8
14662,8
14663,8
14664,1
14665,2
14666,2
14667,1
14668,2
14669,2
14670,8
14671,7
14672,1
14673,2
14674,2
14675,2
14676,8
14677,2
14678,1
14679,8
14680,8
14681,2
14682,8
14683,8
14684,2
14685,2
14686,8
14687,7
14688,8
14689,1
14690,1
14691,8
14692,1
14693,2
14694,2
14695,2
14696,8
14697,8
14698,1
14699,8
14700,3
14701,8
14702,1
14703,8
14704,1
14705,8
14706,8
14707,2
14708,2
14709,8
14710,2
14711,2
14712,8
14713,8
14714,8
14715,8
14716,8
14717,1
14718,8
14719,2
14720,2
14721,4
14722,8
14723,2
14724,8
14725,8
14726,3
14727,8
14728,8
14729,0
14730,2
14731,2
14732,0
14733,0
14734,0
14735,0
14736,1
14737,2
14738,2
14739,2
14740,8
14741,0
14742,0
14743,8
14744,1
14745,8
14746,0
14747,2
14748,1
14749,2
14750,0
14751,0
14752,0
14753,0
14754,1
14755,0
14756,8
14757,8
14758,1
14759,4
14760,1
14761,0
14762,1
14763,0
14764,3
14765,0
14766,0
14767,0
14768,2
14769,1
14770,0
14771,0
14772,2
14773,0
14774,1
14775,2
14776,1
14777,0
14778,0
14779,8
14780,0
14781,0
14782,0
14783,1
14784,8
14785,2
14786,0
14787,2
14788,3
14789,2
14790,1
14791,1
14792,0
14793,1
14794,2
14795,0
14796,0
14797,2
14798,6
14799,2
14800,3
14801,4
14802,3
14803,3
14804,0
14805,2
14806,1
14807,0
14808,8
14809,0
14810,2
14811,2
14812,1
14813,4
14814,8
14815,3
14816,3
14817,2
14818,8
14819,3
14820,2
14821,8
14822,0
14823,7
14824,7
14825,7
14826,7
14827,7
14828,7
14829,7
14830,7
14831,7
14832,7
14833,7
14834,7
14835,7
14836,7
14837,7
14838,7
14839,7
14840,7
14841,7
14842,7
14843,7
14844,7
14845,7
14846,7
14847,7
14848,7
14849,7
14850,7
14851,7
14852,7
14853,7
14854,7
14855,7
14856,7
14857,7
14858,7
14859,7
14860,7
14861,7
14862,7
14863,7
14864,7
14865,7
14866,7
14867,7
14868,7
14869,7
14870,7
14871,7
14872,7
14873,7
14874,7
14875,7
14876,7
14877,7
14878,7
14879,7
14880,7
14881,7
14882,7
14883,7
14884,7
14885,7
14886,7
14887,7
14888,7
14889,7
14890,7
14891,7
14892,7
14893,7
14894,7
14895,7
14896,7
14897,7
14898,7
14899,7
14900,7
14901,7
14902,7
14903,7
14904,7
14905,7
14906,7
14907,7
14908,7
14909,7
14910,7
14911,7
14912,7
14913,7
14914,7
14915,7
14916,7
14917,7
14918,7
14919,7
14920,7
14921,7
14922,7
14923,2
14924,1
14925,1
14926,1
14927,2
14928,0
14929,0
14930,2
14931,8
14932,1
14933,2
14934,2
14935,3
14936,3
14937,3
14938,4
14939,2
14940,8
14941,0
14942,3
14943,2
14944,2
14945,1
14946,2
14947,1
14948,4
14949,1
14950,4
14951,4
14952,4
14953,3
14954,2
14955,0
14956,0
14957,2
14958,6
14959,2
14960,3
14961,8
14962,8
14963,4
14964,2
14965,1
14966,6
14967,0
14968,2
14969,8
14970,2
14971,3
14972,6
14973,4
14974,4
14975,8
14976,8
14977,3
14978,3
14979,8
14980,2
14981,2
14982,3
14983,2
14984,2
14985,8
14986,0
14987,3
14988,1
14989,1
14990,3
14991,2
14992,2
14993,0
14994,2
14995,1
14996,2
14997,2
14998,2
14999,8
15000,3
15001,2
15002,1
15003,2
15004,8
15005,2
15006,2
15007,8
15008,8
15009,8
15010,8
15011,8
15012,7
15013,7
15014,3
15015,7
15016,2
15017,2
15018,8
15019,3
15020,8
15021,2
15022,1
15023,1
15024,3
15025,1
15026,1
15027,1
15028,1
15029,2
15030,1
15031,1
15032,1
15033,8
15034,1
15035,1
15036,8
15037,0
15038,1
15039,1
15040,1
15041,1
15042,1
15043,1
15044,3
15045,1
15046,1
15047,1
15048,1
15049,1
15050,1
15051,8
15052,8
15053,1
15054,2
15055,2
15056,0
15057,1
15058,1
15059,1
15060,1
15061,1
15062,1
15063,1
15064,8
15065,2
15066,2
15067,1
15068,2
15069,1
15070,2
15071,1
15072,8
15073,1
15074,1
15075,1
15076,8
15077,1
15078,2
15079,1
15080,4
15081,3
15082,1
15083,1
15084,1
15085,4
15086,1
15087,3
15088,1
15089,2
15090,1
15091,2
15092,1
15093,1
15094,1
15095,2
15096,1
15097,1
15098,1
15099,1
15100,1
15101,8
15102,1
15103,1
15104,6
15105,2
15106,2
15107,1
15108,1
15109,1
15110,1
15111,1
15112,1
15113,4
15114,1
15115,2
15116,1
15117,1
15118,4
15119,1
15120,1
15121,1
15122,1
15123,1
15124,1
15125,4
15126,0
15127,2
15128,8
15129,2
15130,3
15131,5
15132,1
15133,2
15134,1
15135,2
15136,8
15137,2
15138,2
15139,3
15140,0
15141,8
15142,2
15143,1
15144,2
15145,1
15146,3
15147,1
15148,2
15149,4
15150,1
15151,0
15152,1
15153,4
15154,2
15155,1
15156,6
15157,5
15158,0
15159,1
15160,0
15161,0
15162,4
15163,2
15164,8
15165,0
15166,0
15167,4
15168,1
15169,5
15170,5
15171,8
15172,1
15173,3
15174,0
15175,4
15176,3
15177,8
15178,2
15179,3
15180,4
15181,8
15182,0
15183,2
15184,2
15185,4
15186,8
15187,3
15188,7
15189,1
15190,2
15191,1
15192,4
15193,1
15194,2
15195,1
15196,0
15197,8
15198,0
15199,2
15200,2
15201,8
15202,5
15203,8
15204,2
15205,1
15206,1
15207,8
15208,3
15209,2
15210,2
15211,8
15212,1
15213,4
15214,0
15215,2
15216,8
15217,8
15218,1
15219,8
15220,2
15221,0
15222,1
15223,8
15224,8
15225,4
15226,7
15227,1
15228,1
15229,4
15230,4
15231,4
15232,2
15233,8
15234,2
15235,4
15236,4
15237,4
15238,3
15239,4
15240,8
15241,8
15242,3
15243,8
15244,8
15245,8
15246,8
15247,5
15248,2
15249,4
15250,1
15251,4
15252,4
15253,8
15254,8
15255,6
15256,4
15257,1
15258,8
15259,1
15260,4
15261,4
15262,3
15263,2
15264,1
15265,8
15266,1
15267,8
15268,4
15269,8
15270,8
15271,2
15272,2
15273,4
15274,4
15275,4
15276,4
15277,1
15278,4
15279,1
15280,1
15281,4
15282,8
15283,8
15284,2
15285,8
15286,4
15287,8
15288,2
15289,4
15290,4
15291,4
15292,1
15293,1
15294,4
15295,4
15296,8
15297,1
15298,1
15299,1
15300,2
15301,4
15302,4
15303,8
15304,8
15305,4
15306,4
15307,4
15308,5
15309,5
15310,3
15311,4
15312,8
15313,8
15314,8
15315,5
15316,3
15317,4
15318,2
15319,8
15320,8
15321,4
15322,4
15323,1
15324,1
15325,1
15326,2
15327,0
15328,8
15329,2
15330,1
15331,1
15332,1
15333,4
15334,1
15335,1
15336,1
15337,6
15338,8
15339,1
15340,1
15341,2
15342,1
15343,3
15344,0
15345,4
15346,8
15347,8
15348,2
15349,2
15350,1
15351,1
15352,2
15353,1
15354,3
15355,2
15356,3
15357,3
15358,3
15359,8
15360,3
15361,8
15362,3
15363,2
15364,1
15365,8
15366,8
15367,1
15368,8
15369,8
15370,8
15371,1
15372,3
15373,3
15374,3
15375,2
15376,8
15377,8
15378,4
15379,2
15380,8
15381,8
15382,4
15383,2
15384,0
15385,1
15386,1
15387,3
15388,7
15389,4
15390,8
15391,1
15392,3
15393,1
15394,2
15395,8
15396,1
15397,1
15398,3
15399,2
15400,1
15401,3
15402,1
15403,2
15404,3
15405,8
15406,0
15407,1
15408,2
15409,8
15410,8
15411,8
15412,8
15413,1
15414,2
15415,8
15416,8
15417,2
15418,1
15419,1
15420,8
15421,1
15422,5
15423,2
15424,2
15425,3
15426,1
15427,1
15428,4
15429,2
15430,2
15431,4
15432,1
15433,8
15434,2
15435,1
15436,2
15437,2
15438,1
15439,2
15440,3
15441,3
15442,1
15443,1
15444,2
15445,8
15446,0
15447,1
15448,1
15449,3
15450,1
15451,2
15452,1
15453,8
15454,1
15455,1
15456,1
15457,1
15458,8
15459,2
15460,2
15461,1
15462,2
15463,1
15464,2
15465,1
15466,8
15467,2
15468,2
15469,1
15470,4
15471,3
15472,1
15473,2
15474,2
15475,2
15476,1
15477,2
15478,4
15479,6
15480,7
15481,1
15482,1
15483,0
15484,1
15485,4
15486,2
15487,2
15488,1
15489,2
15490,8
15491,1
15492,1
15493,1
15494,2
15495,2
15496,8
15497,8
15498,1
15499,3
15500,2
15501,1
15502,3
15503,1
15504,3
15505,1
15506,5
15507,8
15508,2
15509,1
15510,1
15511,1
15512,1
15513,2
15514,1
15515,1
15516,3
15517,1
15518,1
15519,3
15520,1
15521,1
15522,3
15523,2
15524,3
15525,1
15526,1
15527,4
15528,0
15529,2
15530,2
15531,1
15532,3
15533,0
15534,3
15535,3
15536,1
15537,3
15538,2
15539,2
15540,2
15541,2
15542,8
15543,2
15544,4
15545,1
15546,1
15547,2
15548,1
15549,6
15550,2
15551,2
15552,2
15553,2
15554,4
15555,2
15556,1
15557,0
15558,1
15559,3
15560,4
15561,3
15562,2
15563,8
15564,3
15565,2
15566,2
15567,3
15568,1
15569,8
15570,8
15571,2
15572,2
15573,3
15574,1
15575,1
15576,6
15577,0
15578,2
15579,2
15580,0
15581,0
15582,4
15583,2
15584,3
15585,3
15586,3
15587,1
15588,8
15589,2
15590,2
15591,0
15592,0
15593,2
15594,5
15595,1
15596,1
15597,3
15598,3
15599,1
15600,0
15601,3
15602,2
15603,3
15604,1
15605,6
15606,1
15607,4
15608,0
15609,1
15610,8
15611,2
15612,3
15613,1
15614,2
15615,4
15616,6
15617,6
15618,8
15619,2
15620,8
15621,0
15622,2
15623,6
15624,8
15625,3
15626,3
15627,8
15628,2
15629,8
15630,4
15631,3
15632,2
15633,8
15634,8
15635,8
15636,8
15637,4
15638,8
15639,1
15640,2
15641,3
15642,4
15643,2
15644,8
15645,3
15646,6
15647,2
15648,0
15649,8
15650,1
15651,2
15652,2
15653,0
15654,3
15655,6
15656,4
15657,8
15658,8
15659,1
15660,7
15661,4
15662,2
15663,1
15664,4
15665,0
15666,2
15667,2
15668,7
15669,8
15670,6
15671,2
15672,1
15673,2
15674,2
15675,5
15676,6
15677,1
15678,6
15679,5
15680,6
15681,8
15682,2
15683,4
15684,1
15685,8
15686,8
15687,4
15688,6
15689,5
15690,8
15691,5
15692,1
15693,8
15694,8
15695,8
15696,1
15697,4
15698,8
15699,7
15700,2
15701,8
15702,6
15703,7
15704,1
15705,8
15706,2
15707,1
15708,2
15709,1
15710,8
15711,8
15712,0
15713,8
15714,0
15715,7
15716,0
15717,8
15718,2
15719,0
15720,8
15721,6
15722,0
15723,3
15724,8
15725,1
15726,4
15727,1
15728,2
15729,2
15730,1
15731,3
15732,1
15733,3
15734,1
15735,4
15736,1
15737,1
15738,2
15739,8
15740,1
15741,3
15742,1
15743,1
15744,8
15745,2
15746,4
15747,1
15748,1
15749,1
15750,1
15751,4
15752,1
15753,3
15754,1
15755,3
15756,3
15757,0
15758,2
15759,0
15760,3
15761,1
15762,2
15763,3
15764,1
15765,1
15766,1
15767,2
15768,1
15769,3
15770,3
15771,3
15772,3
15773,8
15774,4
15775,1
15776,1
15777,1
15778,0
15779,0
15780,3
15781,4
15782,2
15783,3
15784,3
15785,1
15786,1
15787,3
15788,1
15789,0
15790,3
15791,1
15792,0
15793,1
15794,1
15795,1
15796,1
15797,1
15798,3
15799,4
15800,8
15801,1
15802,3
15803,0
15804,1
15805,8
15806,2
15807,8
15808,4
15809,1
15810,1
15811,2
15812,1
15813,3
15814,1
15815,2
15816,3
15817,3
15818,3
15819,4
15820,1
15821,3
15822,3
15823,2
15824,3
15825,2
15826,8
15827,3
15828,1
15829,1
15830,8
15831,1
15832,3
15833,1
15834,2
15835,1
15836,2
15837,2
15838,2
15839,3
15840,4
15841,2
15842,4
15843,1
15844,0
15845,4
15846,2
15847,2
15848,2
15849,2
15850,2
15851,1
15852,0
15853,1
15854,2
15855,2
15856,3
15857,0
15858,1
15859,2
15860,2
15861,2
15862,1
15863,1
15864,1
15865,2
15866,2
15867,3
15868,2
15869,0
15870,1
15871,3
15872,2
15873,8
15874,8
15875,4
15876,4
15877,2
15878,3
15879,4
15880,2
15881,1
15882,3
15883,4
15884,4
15885,1
15886,1
15887,1
15888,2
15889,2
15890,2
15891,3
15892,3
15893,3
15894,2
15895,8
15896,1
15897,3
15898,2
15899,4
15900,3
15901,3
15902,1
15903,2
15904,4
15905,8
15906,3
15907,1
15908,2
15909,1
15910,1
15911,3
15912,2
15913,1
15914,8
15915,8
15916,2
15917,1
15918,1
15919,1
15920,8
15921,3
15922,4
15923,6
15924,6
15925,6
15926,6
15927,6
15928,6
15929,6
15930,6
15931,6
15932,6
15933,6
15934,6
15935,6
15936,6
15937,6
15938,6
15939,8
15940,6
15941,6
15942,6
15943,6
15944,6
15945,6
15946,6
15947,6
15948,6
15949,6
15950,6
15951,6
15952,7
15953,7
15954,6
15955,8
15956,8
15957,6
15958,6
15959,6
15960,6
15961,6
15962,6
15963,6
15964,6
15965,6
15966,0
15967,6
15968,6
15969,6
15970,6
15971,0
15972,8
15973,6
15974,6
15975,6
15976,6
15977,6
15978,6
15979,7
15980,6
15981,6
15982,6
15983,6
15984,6
15985,7
15986,6
15987,6
15988,8
15989,8
15990,6
15991,8
15992,6
15993,6
15994,6
15995,6
15996,0
15997,6
15998,0
15999,2
16000,6
16001,0
16002,8
16003,6
16004,0
16005,6
16006,6
16007,7
16008,7
16009,8
16010,6
16011,6
16012,6
16013,6
16014,6
16015,6
16016,0
16017,6
16018,8
16019,6
16020,6
16021,6
16022,6
16023,1
16024,8
16025,1
16026,8
16027,1
16028,1
16029,1
16030,8
16031,1
16032,1
16033,8
16034,1
16035,1
16036,1
16037,2
16038,1
16039,1
16040,1
16041,1
16042,1
16043,1
16044,8
16045,0
16046,1
16047,1
16048,1
16049,1
16050,1
16051,4
16052,1
16053,1
16054,1
16055,1
16056,1
16057,1
16058,1
16059,1
16060,1
16061,8
16062,1
16063,4
16064,1
16065,4
16066,8
16067,4
16068,1
16069,3
16070,2
16071,7
16072,3
16073,4
16074,3
16075,1
16076,2
16077,6
16078,3
16079,8
16080,8
16081,8
16082,2
16083,2
16084,1
16085,3
16086,3
16087,8
16088,4
16089,8
16090,8
16091,4
16092,4
16093,3
16094,3
16095,4
16096,1
16097,4
16098,1
16099,1
16100,1
16101,4
16102,1
16103,1
16104,1
16105,6
16106,6
16107,1
16108,1
16109,4
16110,4
16111,4
16112,4
16113,1
16114,1
16115,1
16116,4
16117,4
16118,6
16119,1
16120,1
16121,1
16122,4
16123,4
16124,1
16125,4
16126,2
16127,8
16128,2
16129,0
16130,2
16131,1
16132,2
16133,1
16134,2
16135,1
16136,2
16137,2
16138,2
16139,1
16140,1
16141,2
16142,1
16143,2
16144,1
16145,1
16146,3
16147,2
16148,2
16149,1
16150,1
16151,8
16152,8
16153,1
16154,2
16155,2
16156,0
16157,4
16158,2
16159,1
16160,2
16161,2
16162,1
16163,2
16164,2
16165,8
16166,3
16167,1
16168,2
16169,1
16170,2
16171,2
16172,1
16173,1
16174,4
16175,2
16176,1
16177,1
16178,2
16179,1
16180,0
16181,1
16182,1
16183,1
16184,4
16185,8
16186,1
16187,0
16188,2
16189,1
16190,1
16191,1
16192,2
16193,2
16194,1
16195,2
16196,2
16197,2
16198,1
16199,1
16200,1
16201,1
16202,1
16203,2
16204,2
16205,2
16206,2
16207,2
16208,2
16209,1
16210,4
16211,1
16212,1
16213,8
16214,1
16215,1
16216,1
16217,1
16218,1
16219,1
16220,1
16221,1
16222,1
16223,8
16224,4
16225,3
16226,4
16227,4
16228,3
16229,3
16230,3
16231,2
16232,0
16233,4
16234,3
16235,1
16236,1
16237,4
16238,3
16239,2
16240,4
16241,3
16242,3
16243,3
16244,2
16245,1
16246,4
16247,1
16248,4
16249,1
16250,1
16251,1
16252,1
16253,3
16254,3
16255,8
16256,3
16257,8
16258,4
16259,2
16260,3
16261,1
16262,2
16263,3
16264,3
16265,8
16266,2
16267,0
16268,8
16269,4
16270,4
16271,1
16272,0
16273,2
16274,2
16275,3
16276,1
16277,4
16278,1
16279,3
16280,0
16281,3
16282,4
16283,3
16284,1
16285,4
16286,1
16287,8
16288,3
16289,4
16290,4
16291,4
16292,4
16293,1
16294,1
16295,2
16296,4
16297,2
16298,4
16299,1
16300,1
16301,4
16302,3
16303,4
16304,2
16305,4
16306,1
16307,4
16308,0
16309,2
16310,8
16311,4
16312,4
16313,2
16314,0
16315,2
16316,0
16317,3
16318,0
16319,1
16320,3
16321,2
16322,8
16323,3
16324,4
16325,0
16326,8
16327,8
16328,8
16329,8
16330,8
16331,8
16332,8
16333,2
16334,4
16335,8
16336,1
16337,8
16338,8
16339,8
16340,8
16341,8
16342,2
16343,8
16344,5
16345,4
16346,8
16347,8
16348,3
16349,8
16350,8
16351,8
16352,8
16353,8
16354,8
16355,1
16356,8
16357,8
16358,8
16359,8
16360,3
16361,8
16362,8
16363,4
16364,4
16365,8
16366,8
16367,8
16368,8
16369,8
16370,8
16371,8
16372,1
16373,8
16374,2
16375,2
16376,2
16377,1
16378,8
16379,8
16380,2
16381,8
16382,2
16383,8
16384,8
16385,1
16386,8
16387,8
16388,8
16389,2
16390,8
16391,8
16392,8
16393,8
16394,8
16395,8
16396,2
16397,4
16398,4
16399,1
16400,8
16401,1
16402,5
16403,4
16404,8
16405,8
16406,2
16407,8
16408,2
16409,5
16410,4
16411,5
16412,2
16413,2
16414,3
16415,0
16416,2
16417,5
16418,2
16419,4
16420,2
16421,8
16422,8
16423,3
16424,3
16425,3
16426,3
16427,2
16428,5
16429,1
16430,1
16431,4
16432,3
16433,3
16434,3
16435,2
16436,3
16437,3
16438,1
16439,1
16440,3
16441,3
16442,3
16443,3
16444,3
16445,8
16446,1
16447,8
16448,7
16449,3
16450,2
16451,3
16452,4
16453,8
16454,3
16455,3
16456,2
16457,3
16458,3
16459,3
16460,4
16461,2
16462,5
16463,2
16464,5
16465,2
16466,3
16467,8
16468,7
16469,1
16470,4
16471,3
16472,4
16473,1
16474,1
16475,1
16476,1
16477,1
16478,1
16479,3
16480,1
16481,3
16482,4
16483,3
16484,3
16485,3
16486,3
16487,2
16488,3
16489,1
16490,3
16491,3
16492,1
16493,1
16494,1
16495,3
16496,1
16497,1
16498,3
16499,3
16500,8
16501,0
16502,3
16503,3
16504,4
16505,3
16506,3
16507,3
16508,8
16509,1
16510,3
16511,2
16512,2
16513,3
16514,3
16515,3
16516,3
16517,2
16518,1
16519,3
16520,1
16521,2
16522,2
16523,1
16524,1
16525,1
16526,3
16527,2
16528,8
16529,2
16530,2
16531,8
16532,1
16533,2
16534,1
16535,2
16536,3
16537,2
16538,2
16539,2
16540,2
16541,4
16542,1
16543,2
16544,2
16545,8
16546,1
16547,1
16548,8
16549,1
16550,2
16551,2
16552,2
16553,1
16554,0
16555,2
16556,2
16557,3
16558,1
16559,1
16560,2
16561,2
16562,1
16563,4
16564,2
16565,1
16566,0
16567,4
16568,1
16569,2
16570,2
16571,2
16572,2
16573,8
16574,1
16575,2
16576,2
16577,2
16578,2
16579,2
16580,2
16581,2
16582,1
16583,1
16584,2
16585,2
16586,1
16587,2
16588,2
16589,2
16590,4
16591,2
16592,2
16593,1
16594,2
16595,1
16596,2
16597,1
16598,1
16599,2
16600,1
16601,2
16602,1
16603,8
16604,2
16605,0
16606,1
16607,8
16608,2
16609,2
16610,1
16611,2
16612,8
16613,2
16614,8
16615,2
16616,0
16617,2
16618,2
16619,4
16620,1
16621,2
16622,1
16623,3
16624,3
16625,3
16626,3
16627,2
16628,1
16629,3
16630,3
16631,3
16632,8
16633,8
16634,8
16635,3
16636,3
16637,3
16638,5
16639,3
16640,3
16641,3
16642,3
16643,3
16644,3
16645,3
16646,3
16647,1
16648,3
16649,1
16650,1
16651,3
16652,3
16653,2
16654,3
16655,3
16656,2
16657,8
16658,1
16659,3
16660,8
16661,3
16662,3
16663,3
16664,1
16665,2
16666,3
16667,2
16668,3
16669,2
16670,3
16671,3
16672,3
16673,3
16674,1
16675,5
16676,3
16677,1
16678,5
16679,3
16680,2
16681,3
16682,3
16683,3
16684,1
16685,3
16686,3
16687,1
16688,3
16689,4
16690,4
16691,3
16692,3
16693,2
16694,3
16695,3
16696,3
16697,3
16698,3
16699,2
16700,2
16701,3
16702,3
16703,1
16704,3
16705,3
16706,7
16707,8
16708,8
16709,5
16710,1
16711,2
16712,1
16713,2
16714,1
16715,0
16716,8
16717,8
16718,3
16719,3
16720,3
16721,3
16722,2
16723,8
16724,8
16725,6
16726,5
16727,8
16728,6
16729,1
16730,6
16731,1
16732,6
16733,6
16734,6
16735,6
16736,8
16737,0
16738,8
16739,1
16740,7
16741,8
16742,6
16743,1
16744,6
16745,6
16746,6
16747,1
16748,6
16749,6
16750,1
16751,8
16752,6
16753,2
16754,6
16755,1
16756,6
16757,6
16758,8
16759,1
16760,6
16761,6
16762,6
16763,6
16764,7
16765,6
16766,0
16767,7
16768,6
16769,7
16770,6
16771,0
16772,8
16773,0
16774,6
16775,6
16776,6
16777,6
16778,6
16779,6
16780,8
16781,6
16782,6
16783,6
16784,6
16785,6
16786,6
16787,6
16788,1
16789,6
16790,6
16791,6
16792,6
16793,6
16794,0
16795,6
16796,7
16797,0
16798,6
16799,6
16800,6
16801,8
16802,7
16803,6
16804,6
16805,6
16806,8
16807,0
16808,6
16809,6
16810,6
16811,2
16812,6
16813,7
16814,6
16815,7
16816,8
16817,7
16818,6
16819,6
16820,8
16821,8
16822,6
16823,1
16824,3
16825,2
16826,0
16827,8
16828,1
16829,1
16830,8
16831,1
16832,2
16833,1
16834,8
16835,1
16836,1
16837,1
16838,1
16839,1
16840,2
16841,8
16842,2
16843,8
16844,2
16845,1
16846,0
16847,8
16848,1
16849,2
16850,2
16851,1
16852,1
16853,2
16854,1
16855,2
16856,0
16857,8
16858,1
16859,4
16860,5
16861,1
16862,2
16863,1
16864,2
16865,1
16866,1
16867,1
16868,2
16869,1
16870,4
16871,1
16872,1
16873,1
16874,1
16875,1
16876,1
16877,1
16878,1
16879,2
16880,8
16881,2
16882,1
16883,1
16884,1
16885,1
16886,8
16887,5
16888,1
16889,5
16890,1
16891,8
16892,8
16893,6
16894,8
16895,8
16896,8
16897,8
16898,8
16899,3
16900,8
16901,8
16902,8
16903,8
16904,8
16905,8
16906,6
16907,5
16908,8
16909,2
16910,8
16911,8
16912,8
16913,8
16914,2
16915,6
16916,1
16917,8
16918,6
16919,8
16920,8
16921,8
16922,2
16923,8
16924,8
16925,8
16926,8
16927,8
16928,1
16929,1
16930,6
16931,1
16932,8
16933,0
16934,6
16935,0
16936,0
16937,1
16938,0
16939,1
16940,1
16941,8
16942,1
16943,2
16944,1
16945,1
16946,1
16947,1
16948,1
16949,8
16950,8
16951,1
16952,8
16953,1
16954,6
16955,6
16956,6
16957,6
16958,8
16959,7
16960,8
16961,8
16962,8
16963,7
16964,8
16965,8
16966,8
16967,2
16968,2
16969,2
16970,8
16971,7
16972,7
16973,8
16974,1
16975,8
16976,8
16977,8
16978,8
16979,8
16980,8
16981,8
16982,2
16983,6
16984,8
16985,1
16986,5
16987,3
16988,3
16989,3
16990,3
16991,3
16992,3
